City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
1391,Carmona,PH,14.3,121.0167,80.67,90,99,5.23,overcast clouds
1392,Ada,US,43.4166,-116.1262,100.81,22,9,13.0,clear sky
1393,Aguimes,ES,27.9054,-15.4461,71.65,73,20,29.93,few clouds
1394,Santa Fe,AR,-31.6333,-60.7,60.03,40,0,11.01,light rain
1395,Kosum Phisai,TH,16.2486,103.0674,82.09,80,100,4.38,overcast clouds
1396,Lao Cai,VN,22.4833,103.95,77.05,95,100,0.69,overcast clouds
1397,Warrington,GB,53.3925,-2.5802,64.62,81,40,4.61,scattered clouds
1398,Bom Jardim,BR,-7.7958,-35.5872,67.32,96,20,4.14,few clouds
1399,Roald,NO,62.5833,6.1333,57.76,87,0,12.66,clear sky
1400,Shache,CN,38.4167,77.2406,82.71,20,92,9.19,overcast clouds
1401,Tambun,ID,-6.2641,107.0712,80.49,82,100,4.14,overcast clouds
1402,Oranjestad,AW,12.524,-70.027,84.15,70,20,18.41,few clouds
1403,Teguldet,RU,57.3064,88.1667,57.24,89,39,1.81,scattered clouds
1404,Mangit,UZ,40.5971,70.9607,84.76,23,90,13.65,overcast clouds
1405,Voh,NC,-20.9667,164.7,73.38,64,0,4.34,clear sky
1406,North Saint Paul,US,45.0125,-92.9919,76.57,53,75,16.11,broken clouds
1407,Oktyabrskoye,RU,43.0645,44.7417,59.14,93,7,4.47,clear sky
1408,Puerto Carreno,CO,6.189,-67.4859,82.38,74,20,4.61,few clouds
1409,Novodugino,RU,55.6305,34.2842,52.02,88,29,6.78,scattered clouds
1410,Keti Bandar,PK,24.1447,67.4497,81.36,78,48,16.4,scattered clouds
1411,Black River,JM,18.0264,-77.8487,82.44,74,30,9.8,scattered clouds
1412,Sedhiou,SN,12.7081,-15.5569,76.5,88,69,7.43,broken clouds
1413,Coahuayana,MX,18.7333,-103.6833,84.69,70,65,7.14,broken clouds
1414,Macusani,PE,-14.0833,-70.4333,39.94,69,17,2.82,few clouds
1415,Lodja,CD,-3.4833,23.4333,73.98,74,96,3.56,overcast clouds
1416,High Level,CA,58.5169,-117.136,80.58,45,84,9.08,broken clouds
1417,Boguchany,RU,58.3814,97.4531,59.49,98,100,3.8,light rain
1418,Maldonado,UY,-34.6667,-54.9167,50.23,77,98,17.11,overcast clouds
1419,Pleasanton,US,37.6624,-121.8747,91.33,43,12,1.99,few clouds
1420,Fria,GN,10.4167,-13.5833,74.21,98,42,3.13,scattered clouds
1421,Portel,BR,-1.9356,-50.8211,81.16,68,89,3.85,overcast clouds
1422,Petropavlovka,RU,50.6114,105.3196,55.2,81,28,1.52,scattered clouds
1423,Lardos,GR,36.0942,28.0157,80.42,71,0,11.88,clear sky
1424,Ekibastuz,KZ,51.6667,75.3667,67.15,70,19,6.93,few clouds
1425,Ulaanbaatar,MN,47.9077,106.8832,51.1,78,55,3.53,broken clouds
1426,Otane,NZ,-39.8833,176.6333,61.02,64,31,12.03,scattered clouds
1427,Jabinyanah,TN,35.035,10.9081,82.15,72,0,5.91,clear sky
1428,Rodrigues Alves,BR,-7.738,-72.6509,78.12,69,55,2.1,broken clouds
1429,Dunedin,NZ,-45.8742,170.5036,46.8,70,89,11.99,overcast clouds
1430,Anapskaya,RU,44.89,37.38,64.63,88,0,2.24,clear sky
1431,Dulce Nombre De Culmi,HN,15.1,-85.5333,80.94,60,45,4.76,scattered clouds
1432,Krutinka,RU,56.0055,71.5113,56.23,93,100,13.91,overcast clouds
1433,Saint-Joseph,RE,-21.3667,55.6167,66.58,81,10,9.28,clear sky
1434,Tucurui,BR,-3.7661,-49.6725,80.02,53,21,2.89,few clouds
1435,Porbandar,IN,21.6422,69.6093,80.78,79,99,8.23,overcast clouds
1436,Nha Trang,VN,12.25,109.1833,78.8,86,44,4.59,scattered clouds
1437,Piltene,LV,57.2243,21.6744,57.15,77,0,5.75,clear sky
1438,Karlshamn,SE,56.1706,14.8619,55.9,86,4,2.04,clear sky
1439,Portales,US,34.1862,-103.3344,95.94,35,43,20.54,scattered clouds
1440,Ustikolina,BA,43.5836,18.79,62.87,93,14,1.92,few clouds
1441,Yarim,YE,14.298,44.3779,60.91,62,85,2.3,overcast clouds
1442,Benito Juarez,MX,19.385,-99.165,71.83,49,75,16.11,broken clouds
1443,Orel-Izumrud,RU,43.4583,39.9244,68.02,88,0,7.0,clear sky
1444,Pittsburg,US,38.028,-121.8847,96.91,41,15,7.0,few clouds
1445,Miyako,JP,39.6367,141.9525,77.67,81,19,2.93,few clouds
1446,Nhulunbuy,AU,-12.2333,136.7667,77.61,69,99,14.97,overcast clouds
1447,Zwettl,AT,48.6,15.1667,66.04,71,95,4.54,overcast clouds
1448,Lapua,FI,62.9693,23.0088,53.01,97,56,4.32,broken clouds
1449,Rovaniemi,FI,66.5,25.7167,53.01,82,100,10.36,overcast clouds
1450,Zapolyarnyy,RU,69.4154,30.8136,47.48,86,65,4.74,broken clouds
1451,Pitimbu,BR,-7.4706,-34.8086,75.79,83,9,9.17,clear sky
1452,Toyooka,JP,35.5333,134.8333,82.24,81,4,4.43,clear sky
1453,Millinocket,US,45.6573,-68.7098,78.91,57,20,5.75,few clouds
1454,Leeton,AU,-34.5667,146.4,42.89,84,1,7.18,clear sky
1455,Nieuw Amsterdam,SR,5.8833,-55.0833,78.03,88,95,4.74,overcast clouds
1456,Elk City,US,35.412,-99.4043,97.02,30,0,8.05,clear sky
1457,Bosaso,SO,11.2842,49.1816,90.32,37,0,22.77,clear sky
1458,Presidente Olegario,BR,-18.4178,-46.4181,63.57,45,3,1.95,clear sky
1459,Muswellbrook,AU,-32.2667,150.9,55.33,66,45,2.19,scattered clouds
1460,Bahia Blanca,AR,-38.7196,-62.2724,47.1,55,14,7.83,few clouds
1461,Nevesinje,BA,43.2586,18.1133,61.36,75,0,6.35,clear sky
1462,Goundam,ML,16.4145,-3.6708,96.12,37,16,12.15,few clouds
1463,Tam Ky,VN,15.5667,108.4833,77.52,84,80,2.73,broken clouds
1464,Zhizdra,RU,53.746,34.7395,53.64,92,39,5.59,scattered clouds
1465,Juegang,CN,32.3174,121.1855,83.91,89,1,11.48,clear sky
1466,Onega,RU,63.9061,38.1404,59.88,98,92,5.23,light rain
1467,Pingzhuang,CN,42.0372,119.2889,67.42,82,100,3.49,overcast clouds
1468,Yaroslavl,RU,57.6299,39.8737,66.0,100,0,2.24,clear sky
1469,Bagotville,AU,-28.9833,153.4167,56.86,83,2,5.86,clear sky
1470,Boca Raton,US,26.3587,-80.0831,90.05,74,20,11.5,few clouds
1471,Kozhevnikovo,RU,56.2589,83.9714,54.25,88,10,4.97,clear sky
1472,Dumka,IN,24.2667,87.25,84.9,63,85,3.62,overcast clouds
1473,Kasempa,ZM,-13.4584,25.8338,55.92,49,71,4.94,broken clouds
1474,Nizhniy Kuranakh,RU,58.8353,125.4869,67.53,90,100,1.23,light rain
1475,Menongue,AO,-14.6585,17.691,52.84,36,5,4.54,clear sky
1476,Maxixe,MZ,-23.8597,35.3472,61.2,79,0,2.48,clear sky
1477,Pasighat,IN,28.0667,95.3333,75.38,96,66,1.79,broken clouds
1478,Xunchang,CN,28.4543,104.715,74.8,89,0,2.93,clear sky
1479,Tehachapi,US,35.1322,-118.449,97.52,22,16,17.0,few clouds
1480,Moose Factory,CA,51.2585,-80.6094,64.38,94,40,3.44,scattered clouds
1481,Formosa,AR,-26.1775,-58.1781,61.59,82,100,14.05,overcast clouds
1482,Along,IN,28.1667,94.7667,72.97,98,78,0.63,broken clouds
1483,Weiser,US,44.251,-116.9693,107.8,22,0,7.0,clear sky
1484,Kibala,TD,9.1104,18.3463,68.47,98,86,4.12,overcast clouds
1485,Linjiang,CN,41.8069,126.9078,70.88,91,92,2.42,overcast clouds
1486,Lahaina,US,20.8783,-156.6825,81.81,76,51,4.23,broken clouds
1487,Autun,FR,46.95,4.3,62.62,52,89,2.98,overcast clouds
1488,Le Locle,CH,47.0595,6.7523,63.45,59,66,0.0,broken clouds
1489,Izhma,RU,65.0083,53.9113,64.9,64,25,6.98,scattered clouds
1490,Peoria,US,40.7667,-89.7668,84.47,48,0,5.75,clear sky
1491,Novopokrovka,UA,49.8425,36.5477,63.39,86,40,7.72,scattered clouds
1492,Gubkinskiy,RU,64.434,76.5026,59.67,68,23,7.05,few clouds
1493,Basoko,CD,1.2391,23.616,70.2,96,100,2.98,light rain
1494,Krutikha,RU,53.9599,81.2093,58.75,83,60,6.46,broken clouds
1495,Kargat,RU,55.1956,80.2811,59.5,96,91,7.49,overcast clouds
1496,Tahta,EG,26.7693,31.5021,89.13,15,22,5.35,few clouds
1497,Beaufort,MY,5.3473,115.7455,74.44,93,82,2.68,broken clouds
1498,Staraya Kulatka,RU,52.7167,47.6167,64.6,83,0,3.33,clear sky
1499,Maraa,BR,-1.8333,-65.3667,77.81,78,83,1.81,broken clouds
1500,Manzanillo,CU,20.3433,-77.1167,78.85,81,56,5.17,broken clouds
1501,Kijang,KR,35.2442,129.2139,77.95,87,1,7.29,clear sky
1502,Razole,IN,16.4833,81.8333,79.36,85,24,0.76,few clouds
1503,Maarianhamina,AX,60.0973,19.9348,42.66,100,0,1.14,clear sky
1504,Rincon,US,32.296,-81.2354,87.91,78,100,8.52,overcast clouds
1505,Nizhneangarsk,RU,55.7833,109.55,48.2,100,100,2.19,light rain
1506,Kapoeta,SS,4.7717,33.5903,72.66,71,76,5.75,broken clouds
1507,Beyneu,KZ,45.3167,55.2,72.48,68,11,1.83,few clouds
1508,Wichita Falls,US,33.9137,-98.4934,105.26,24,0,14.97,clear sky
1509,Bafra,TR,41.5678,35.9069,70.83,82,0,4.99,clear sky
1510,Chaman,PK,30.9236,66.4512,74.14,78,95,4.03,overcast clouds
1511,Bijapur,IN,16.8333,75.7,80.6,74,100,2.01,overcast clouds
1512,Buenavista,PH,8.9769,125.4089,78.3,88,100,1.9,overcast clouds
1513,Montalvo,EC,-1.8,-79.3333,81.7,71,78,2.62,broken clouds
1514,Paka,MY,4.6374,103.4368,77.68,90,46,5.3,scattered clouds
1515,Khvatovka,RU,52.3524,46.5628,64.17,79,0,2.95,clear sky
1516,Japura,ID,-0.3167,102.35,74.25,96,95,2.44,overcast clouds
1517,Acaponeta,MX,22.4964,-105.3594,85.53,71,91,6.62,overcast clouds
1518,Ewa Beach,US,21.3156,-158.0072,85.98,51,98,11.01,overcast clouds
1519,Red Bluff,US,40.1785,-122.2358,116.53,22,0,13.8,clear sky
1520,Escanaba,US,45.7453,-87.0646,71.91,69,40,4.61,scattered clouds
1521,Hovd,MN,48.0056,91.6419,60.85,44,33,2.15,scattered clouds
1522,Shizunai,JP,42.3339,142.3669,71.55,89,66,1.7,light rain
1523,Maniitsoq,GL,65.4167,-52.9,41.92,85,97,2.24,overcast clouds
1524,Hengshui,CN,37.7322,115.7011,74.43,85,0,3.98,clear sky
1525,Gornyy,RU,55.1153,83.9059,55.35,88,11,7.25,few clouds
1526,Smithers,CA,54.7804,-127.1743,91.11,20,0,5.73,clear sky
1527,Emba,KZ,48.8264,58.1442,70.61,52,16,4.54,few clouds
1528,Panhala,IN,16.8167,74.1167,69.96,95,98,4.16,overcast clouds
1529,Catuday,PH,16.2923,119.8062,80.76,80,96,3.04,overcast clouds
1530,Santiago,CL,-33.4569,-70.6483,56.25,57,0,1.48,clear sky
1531,Bekhtery,UA,46.251,32.2927,72.3,70,8,9.28,clear sky
1532,Peterhead,GB,57.5058,-1.7981,58.44,92,67,10.96,broken clouds
1533,Malpe,IN,13.35,74.7167,78.1,93,35,8.08,scattered clouds
1534,Vilaka,LV,57.1846,27.6722,55.71,97,93,7.38,overcast clouds
1535,Chifeng,CN,42.2683,118.9636,67.68,74,100,1.5,overcast clouds
1536,Mortka,RU,59.3322,66.0214,52.88,86,68,5.41,broken clouds
1537,Corinto,GR,37.9407,22.9573,77.9,47,0,5.17,clear sky
1538,Mayumba,GA,-3.432,10.6554,69.06,91,68,2.77,broken clouds
1539,Bismarck,US,46.8083,-100.7837,78.64,39,20,10.36,few clouds
1540,Slupca,PL,52.2873,17.8719,60.21,60,15,7.61,few clouds
1541,Faridpur,BD,23.6,89.8333,81.75,81,78,5.12,broken clouds
1542,Mazatlan,MX,23.2167,-106.4167,89.02,75,59,5.99,broken clouds
1543,Goderich,CA,43.7501,-81.7165,74.91,69,55,8.39,broken clouds
1544,Jerez,GT,14.1,-89.75,75.78,87,91,0.96,overcast clouds
1545,Caraballeda,VE,10.6112,-66.8522,78.03,92,54,6.11,broken clouds
1546,Bitung,ID,1.4451,125.1824,77.85,84,60,10.87,broken clouds
1547,Mont-De-Marsan,FR,44.0,-0.6667,64.22,77,93,2.3,overcast clouds
1548,Kolondieba,ML,11.0882,-6.8926,76.5,81,89,5.77,light rain
1549,West Plains,US,36.7281,-91.8524,90.43,73,0,6.91,clear sky
1550,Haverfordwest,GB,51.8017,-4.9691,63.55,71,71,5.39,broken clouds
1551,Rrogozhine,AL,41.0764,19.6653,69.98,58,0,3.89,clear sky
1552,Mariakani,KE,-3.8633,39.4736,66.69,97,18,4.63,few clouds
1553,Kashan,IR,33.9831,51.4364,83.5,55,88,8.77,overcast clouds
1554,Eregli,TR,37.5133,34.0467,71.44,23,0,0.67,clear sky
1555,Djambala,CG,-2.5447,14.7533,71.11,59,95,4.92,overcast clouds
1556,Santa Maria Da Vitoria,BR,-13.3947,-44.1886,72.07,39,0,2.26,clear sky
1557,East Hemet,US,33.74,-116.9389,100.53,25,68,10.0,broken clouds
1558,Clemmons,US,36.0215,-80.382,83.89,83,68,1.01,broken clouds
1559,Torres,BR,-29.3353,-49.7269,63.59,97,99,8.52,moderate rain
1560,Santa Cruz De Tenerife,ES,28.4682,-16.2546,77.59,91,100,19.57,overcast clouds
1561,Pimentel,PE,-6.8367,-79.9342,62.89,77,0,19.57,clear sky
1562,Sistranda,NO,63.7256,8.834,53.56,71,97,8.93,overcast clouds
1563,Paunesti,RO,46.0333,27.1,66.6,84,100,5.3,light rain
1564,Baie-Saint-Paul,CA,47.4411,-70.4986,72.34,81,81,2.3,broken clouds
1565,Horta,PT,38.5333,-28.6333,72.64,77,33,3.91,scattered clouds
1566,Maruko,JP,36.3167,138.2667,78.57,83,5,1.57,clear sky
1567,Zeya,RU,53.75,127.2667,67.96,97,100,2.73,overcast clouds
1568,Hohhot,CN,40.8106,111.6522,72.57,44,100,3.4,overcast clouds
1569,Severo-Yeniseyskiy,RU,60.3725,93.0408,56.37,77,72,2.68,broken clouds
1570,Naron,ES,43.5167,-8.1528,66.04,94,7,3.78,clear sky
1571,Kendari,ID,-3.945,122.4989,74.17,93,57,2.42,broken clouds
1572,Serik,TR,36.9169,31.0989,79.75,49,0,4.18,clear sky
1573,Imperia,IT,43.9667,7.7833,71.01,73,1,6.58,clear sky
1574,Thinadhoo,MV,0.5333,72.9333,81.34,76,93,12.64,overcast clouds
1575,Akdepe,TM,42.0551,59.3788,80.83,36,18,8.7,few clouds
1576,El Jicaro,GT,14.9167,-89.9,80.74,91,100,3.62,overcast clouds
1577,Huron,US,41.1501,-82.5499,81.16,75,53,11.59,broken clouds
1578,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,76.84,28,23,2.39,few clouds
1579,Jam Sahib,PK,26.2958,68.6292,82.42,74,100,17.05,overcast clouds
1580,Verkhnyaya Inta,RU,65.9811,60.3094,58.51,61,53,7.76,broken clouds
1581,Sunderland,GB,54.9047,-1.3822,60.17,85,90,8.23,overcast clouds
1582,Olean,US,42.0776,-78.4297,81.28,49,0,5.75,clear sky
1583,Marsabit,KE,2.3284,37.9899,63.97,62,79,19.44,broken clouds
1584,Armeria,MX,18.9333,-103.9667,86.9,61,36,8.75,scattered clouds
1585,Barguzin,RU,53.6167,109.6167,56.82,89,99,2.53,overcast clouds
1586,Nara,JP,34.6851,135.8049,85.96,53,22,4.9,few clouds
1587,Yuzha,RU,56.5831,42.0122,63.01,97,38,2.68,light rain
1588,Patrocinio,BR,-18.9439,-46.9925,63.77,45,1,5.06,clear sky
1589,Hat Yai,TH,7.0084,100.4767,80.96,100,40,0.0,mist
1590,Beloha,MG,-25.1667,45.05,63.59,81,8,11.88,clear sky
1591,Requena,ES,39.4883,-1.1004,70.79,92,13,4.74,few clouds
1592,Andenes,NO,69.3143,16.1194,48.18,93,75,4.61,broken clouds
1593,Qandala,SO,11.472,49.8728,88.18,50,0,7.25,clear sky
1594,Lucera,IT,41.5082,15.3351,78.08,67,0,3.49,clear sky
1595,Mwene-Ditu,CD,-7.0,23.45,72.41,32,86,2.75,overcast clouds
1596,Wuwei,CN,37.9281,102.6414,70.16,31,58,4.83,broken clouds
1597,Neryungri,RU,56.6709,124.6491,61.83,92,100,4.45,light rain
1598,Padilla,CO,3.2204,-76.3139,71.17,89,83,2.44,broken clouds
1599,Katubao,PH,5.8892,124.8294,81.63,75,72,0.36,broken clouds
1600,Nasirabad,IN,26.3,74.7333,79.05,76,100,9.69,overcast clouds
1601,Kazachka,RU,53.3644,38.0694,59.7,96,100,10.29,overcast clouds
1602,Zhigalovo,RU,54.8097,105.1578,54.97,97,100,2.68,overcast clouds
1603,San Pedro,PH,14.35,121.0167,81.36,92,100,8.05,overcast clouds
1604,Tabas,IR,33.5959,56.9244,91.35,21,15,3.65,few clouds
1605,Amuntai,ID,-2.4177,115.2494,72.57,97,98,0.56,overcast clouds
1606,Dustlik,UZ,40.5247,68.0358,73.89,33,30,1.79,scattered clouds
1607,Chimbarongo,CL,-34.7,-71.05,49.08,80,0,4.83,clear sky
1608,Carutapera,BR,-1.195,-46.02,76.6,86,30,6.29,scattered clouds
1609,Evansville,US,37.9748,-87.5558,80.6,86,100,3.44,mist
1610,Maroantsetra,MG,-15.4333,49.7333,68.99,87,56,3.33,light rain
1611,Tevaitoa,PF,-16.7833,-151.5,79.03,73,2,23.4,clear sky
1612,Pedernales,DO,18.0384,-71.744,84.58,59,60,5.28,broken clouds
1613,Sembe,CG,1.6481,14.5806,69.01,95,95,2.42,overcast clouds
1614,Viytivka,UA,48.426,29.5429,64.62,55,100,7.31,overcast clouds
1615,Khasan,RU,42.4308,130.6434,71.96,95,100,7.45,overcast clouds
1616,Nargana,PA,9.4428,-78.5906,78.51,82,100,1.12,overcast clouds
1617,Mogadouro,PT,41.3403,-6.7119,66.4,57,3,4.59,clear sky
1618,Dongli,CN,23.5656,116.8194,80.44,84,95,1.97,overcast clouds
1619,Cleethorpes,GB,53.5605,-0.0323,61.97,85,99,9.1,overcast clouds
1620,Umba,RU,66.6871,34.3429,52.39,81,97,14.5,overcast clouds
1621,Vera Cruz,BR,-12.6333,-41.0333,68.16,78,96,4.38,overcast clouds
1622,Slave Lake,CA,55.2834,-114.769,80.58,57,75,8.05,broken clouds
1623,Mana,GF,5.6592,-53.7767,78.22,84,61,5.95,broken clouds
1624,Mlowo,TZ,-9.0,32.9833,51.84,88,8,4.23,clear sky
1625,Little Elm,US,33.1626,-96.9375,105.39,33,39,8.01,scattered clouds
1626,Rafaela,AR,-31.2503,-61.4867,55.98,34,0,5.01,clear sky
1627,Ende,ID,-8.8432,121.6623,72.7,82,86,1.48,overcast clouds
1628,Lubao,PH,14.9167,120.55,78.87,84,97,1.36,overcast clouds
1629,La Tuque,CA,47.4334,-72.7824,67.42,94,96,6.87,overcast clouds
1630,Gorontalo,ID,0.5412,123.0595,75.45,96,91,4.74,overcast clouds
1631,Cootehill,IE,54.0725,-7.0819,56.08,92,16,2.86,few clouds
1632,Nova Olinda Do Norte,BR,-3.8881,-59.0942,81.95,47,12,2.71,few clouds
1633,Arman,RU,59.7,150.1667,53.02,96,100,4.47,moderate rain
1634,Okha,RU,53.5739,142.9478,62.91,77,24,6.17,few clouds
1635,Kochki,RU,54.3358,80.4806,58.96,82,69,8.12,broken clouds
1636,Griffith,US,41.5284,-87.4237,81.03,48,0,11.5,clear sky
1637,Krapivinskiy,RU,54.9992,86.8133,56.37,88,71,3.27,broken clouds
1638,Ikwiriri,TZ,-7.9562,38.9716,68.11,97,9,3.15,clear sky
1639,Virginia Beach,US,36.8529,-75.978,95.05,59,40,14.97,scattered clouds
1640,Dobrokoz,HU,46.4218,18.2395,68.81,41,17,1.59,few clouds
1641,Darhan,MN,49.4867,105.9228,54.0,82,42,2.19,scattered clouds
1642,Pouembout,NC,-21.1333,164.9,72.77,64,0,5.53,clear sky
1643,Chiriqui Grande,PA,8.95,-82.1167,79.07,85,89,2.62,overcast clouds
1644,Coxim,BR,-18.5067,-54.76,78.31,24,5,3.69,clear sky
1645,Krasnyy Kholm,RU,58.0607,37.1203,57.38,92,100,9.37,overcast clouds
1646,Clarksburg,US,39.2807,-80.3445,82.85,71,0,6.91,clear sky
1647,Passo De Camaragibe,BR,-9.2368,-35.4901,76.55,95,35,1.59,scattered clouds
1648,Heihe,CN,50.2441,127.4902,70.38,93,98,2.71,overcast clouds
1649,Weilheim,DE,47.8333,11.15,64.53,93,100,5.06,light rain
1650,Pemba,MZ,-12.974,40.5178,72.12,71,25,14.05,scattered clouds
1651,Erzin,TR,36.9559,36.2,77.32,53,0,1.86,clear sky
1652,Hearst,CA,49.6835,-83.6665,60.22,95,99,7.49,light rain
1653,Kuching,MY,1.55,110.3333,75.42,100,40,3.44,scattered clouds
1654,Weyburn,CA,49.6668,-103.8511,74.41,33,1,4.03,clear sky
1655,Ures,MX,29.4333,-110.4,89.78,51,85,7.47,overcast clouds
1656,Kabwe,ZM,-14.4469,28.4464,54.1,64,25,5.55,scattered clouds
1657,Dhekiajuli,IN,26.7,92.5,75.78,95,69,2.73,broken clouds
1658,Mpongwe,ZM,-13.5091,28.155,54.91,61,67,6.15,broken clouds
1659,Havre-Saint-Pierre,CA,50.2334,-63.5986,58.28,91,46,15.97,scattered clouds
1660,Conakry,GN,9.538,-13.6773,76.86,87,35,16.62,light rain
1661,Mpika,ZM,-11.8343,31.4529,53.13,62,24,7.63,few clouds
1662,Humaita,BR,-7.5061,-63.0208,81.19,35,0,1.68,clear sky
1663,Somerset East,ZA,-32.7217,25.588,58.82,51,0,7.34,clear sky
1664,Tamboril,DO,19.4854,-70.611,79.7,94,75,9.22,broken clouds
1665,Concarneau,FR,47.875,-3.9225,65.82,75,87,5.48,overcast clouds
1666,Mandurah,AU,-32.55,115.7,62.91,78,94,19.89,light rain
1667,Bollnas,SE,61.3482,16.3946,49.26,69,4,3.13,clear sky
1668,Venice,US,27.0998,-82.4543,92.98,67,0,8.05,clear sky
1669,Guaimaro,CU,21.05,-77.35,78.91,80,44,16.15,scattered clouds
1670,Brenham,US,30.1669,-96.3977,102.11,66,100,11.5,light rain
1671,Ngunguru,NZ,-35.6167,174.5,59.09,62,22,10.78,few clouds
1672,Balfour,ZA,-26.6633,28.5902,49.51,60,36,8.5,scattered clouds
1673,Polis,CY,35.0367,32.4264,78.62,59,0,3.22,clear sky
1674,Harboore,DK,56.6175,8.1807,46.18,76,22,4.61,few clouds
1675,Baillif,GP,16.0202,-61.7463,81.9,70,3,12.03,clear sky
1676,Muroran,JP,42.3172,140.9881,72.37,84,96,1.12,overcast clouds
1677,Cedar City,US,37.6775,-113.0619,80.4,77,100,23.02,heavy intensity rain
1678,Fukue,JP,32.6881,128.8419,82.38,81,4,8.28,clear sky
1679,Waling,NP,27.9833,83.7667,71.19,93,98,1.74,light rain
1680,Kipushi,CD,-11.7667,27.2333,56.01,49,61,4.68,broken clouds
1681,Tarauaca,BR,-8.1614,-70.7656,79.61,66,88,1.77,overcast clouds
1682,Javanrud,IR,34.7961,46.5172,74.37,12,0,6.76,clear sky
1683,Whitehorse,CA,60.7161,-135.0538,60.31,59,97,3.0,overcast clouds
1684,Waterloo,CA,43.4668,-80.5164,79.74,57,94,8.99,overcast clouds
1685,Saint-Leu,RE,-21.15,55.2833,67.06,76,51,1.23,broken clouds
1686,El Calvario,GT,14.1167,-89.9167,68.74,92,97,1.1,overcast clouds
1687,Pastavy,BY,55.1168,26.8326,52.59,96,12,6.42,few clouds
1688,Zheshart,RU,62.0731,49.5733,59.18,77,7,4.68,clear sky
1689,Lahij,YE,13.1667,44.5833,86.02,51,27,6.11,light rain
1690,Alta Floresta,BR,-9.8756,-56.0861,77.27,30,6,2.46,clear sky
1691,Yemanzhelinsk,RU,54.7547,61.3208,56.71,89,100,11.21,overcast clouds
1692,Belm,DE,52.3,8.1333,64.56,59,100,9.62,overcast clouds
1693,Punta Alta,AR,-38.8759,-62.0736,47.82,60,18,10.11,few clouds
1694,Natitingou,BJ,10.3042,1.3796,71.44,92,100,6.06,moderate rain
1695,Ceres,US,37.5949,-120.9577,92.97,29,0,5.75,clear sky
1696,Saint-Louis,SN,16.3333,-15.0,83.23,61,64,17.31,broken clouds
1697,Nova Petropolis,BR,-29.3764,-51.1144,59.5,96,100,6.08,moderate rain
1698,Gemena,CD,3.25,19.7667,68.83,98,100,2.06,overcast clouds
1699,Itapetinga,BR,-15.2489,-40.2478,64.47,86,10,4.81,clear sky
1700,Agirish,RU,61.9247,63.0231,56.01,67,0,1.12,clear sky
1701,Ayia Marina,GR,37.75,23.5333,82.98,61,0,14.63,clear sky
1702,Dandong,CN,40.1292,124.3947,75.92,90,57,10.25,broken clouds
1703,Penzance,GB,50.1186,-5.5371,59.68,79,75,5.82,broken clouds
1704,Maridi,SS,4.9158,29.4742,65.08,97,100,1.01,overcast clouds
1705,Sirur,IN,18.8333,74.3833,78.31,80,100,5.44,overcast clouds
1706,Dalby,AU,-27.1833,151.2667,50.68,58,0,4.32,clear sky
1707,Graaff-Reinet,ZA,-32.2522,24.5308,58.26,39,0,9.13,clear sky
1708,Maksatikha,RU,57.797,35.8825,55.15,92,98,4.09,overcast clouds
1709,Qui Nhon,VN,13.7667,109.2333,78.8,85,34,3.74,scattered clouds
1710,Sishui,CN,35.6489,117.2758,76.28,86,69,1.34,broken clouds
1711,Batemans Bay,AU,-35.7167,150.1833,49.1,83,48,4.63,scattered clouds
1712,Homer,US,59.6425,-151.5483,71.49,51,0,8.99,clear sky
1713,La Baule-Escoublac,FR,47.2922,-2.364,67.66,75,0,6.91,clear sky
1714,Wau,SS,7.7029,27.9953,68.63,92,99,2.21,overcast clouds
1715,Pogar,RU,52.554,33.2591,57.51,84,63,2.68,broken clouds
1716,Rakitovo,BG,41.9833,24.0833,61.84,84,75,2.17,broken clouds
1717,Santa Cruz De La Palma,ES,28.6835,-17.7642,73.54,73,0,18.41,clear sky
1718,Redmond,US,47.674,-122.1215,99.05,45,1,4.0,clear sky
1719,Helsinki,FI,60.1695,24.9355,55.76,83,0,6.91,clear sky
1720,Tsumeb,NA,-19.2333,17.7167,63.27,28,7,6.26,clear sky
1721,Takapau,NZ,-40.0333,176.35,53.73,69,50,15.37,light rain
1722,Mosquera,CO,4.7059,-74.2302,57.29,82,75,11.5,broken clouds
1723,Palora,EC,-1.7,-77.9333,73.51,95,92,1.05,moderate rain
1724,Sheridan,US,44.8333,-106.9173,86.02,30,20,6.91,few clouds
1725,Waddan,LY,29.1614,16.139,84.61,31,0,10.47,clear sky
1726,Pavlysh,UA,48.9176,33.3569,67.73,70,100,8.01,overcast clouds
1727,Berkak,NO,62.825,10.0118,45.77,83,82,2.51,broken clouds
1728,Simbahan,PH,6.3032,120.5836,82.8,71,89,5.17,overcast clouds
1729,Saravan,AM,39.7196,45.6483,61.93,71,1,7.23,clear sky
1730,Kargasok,RU,59.0556,80.8572,59.61,74,95,10.89,overcast clouds
1731,Singaparna,ID,-7.3515,108.111,70.7,94,97,1.77,overcast clouds
1732,Stettler,CA,52.3168,-112.7186,83.75,48,0,8.66,clear sky
1733,At-Bashi,KG,41.1702,75.8106,63.1,53,95,1.05,overcast clouds
1734,Ginda,IN,30.6945,78.4932,66.34,95,100,1.41,overcast clouds
